239.00,220.00,67.50,33
240.00,220.25,30.00,15
241.00,220.75,7.50,3
242.00,221.25,2.50,1
243.00,222.25,-42.50,0
244.00,221.75,67.50,33
245.00,221.75,32.50,16
246.00,221.50,52.50,26
247.00,221.25,55.00,27
248.00,221.25,37.50,18
249.00,220.75,77.50,38
250.00,220.75,-17957.50,0
251.00,221.75,-2287.50,0
252.00,217.00,-1837.50,0
253.00,209.25,-1550.00,0
254.00,202.00,-1512.50,0
255.00,195.00,-1460.00,0
256.00,188.25,-1410.00,0
257.00,183.75,-1522.50,0
258.00,179.25,-1477.50,0
259.00,174.00,-1372.50,0
260.00,168.25,-1280.00,0
261.00,165.75,-1482.50,0
262.00,163.50,-1477.50,0
263.00,161.00,-1435.00,0
264.00,159.00,-1450.00,0
265.00,157.00,-1430.00,0
266.00,155.25,-1430.00,0
267.00,153.50,-1412.50,0
268.00,152.50,-1455.00,0
269.00,150.50,-1365.00,0
270.00,149.00,-1385.00,0
271.00,147.75,-1390.00,0
272.00,145.50,-1297.50,0
273.00,144.25,-1355.00,0
274.00,142.50,-1302.50,0
275.00,140.25,-1245.00,0
276.00,136.00,-1062.50,0
277.00,133.00,-1120.00,0
278.00,130.50,-1130.00,0
279.00,129.25,-1205.00,0
280.00,128.50,-1232.50,0
281.00,126.50,-1125.00,0
282.00,125.75,-1205.00,0
283.00,125.25,-1217.50,0
284.00,124.00,-1152.50,0
285.00,122.25,-1100.00,0
286.00,120.75,-1102.50,0
287.00,119.50,-1107.50,0
288.00,117.50,-1035.00,0
289.00,116.25,-1075.00,0
290.00,115.00,-1062.50,0
291.00,114.50,-1110.00,0
292.00,114.25,-1125.00,0
293.00,113.50,-1082.50,0
294.00,113.00,-1095.00,0
295.00,112.50,-1090.00,0
296.00,111.50,-1045.00,0
297.00,109.75,-975.00,0
298.00,109.00,-1037.50,0
299.00,108.50,-1050.00,0
300.00,108.25,-1065.00,0
301.00,107.75,-1042.50,0
302.00,107.25,-1037.50,0
303.00,106.00,-972.50,0
304.00,104.75,-960.00,0
305.00,104.00,-987.50,0
306.00,103.00,-960.00,0
307.00,102.50,-990.00,0
308.00,101.50,-945.00,0
309.00,100.50,-935.00,0
310.00,99.75,-945.00,0
311.00,98.75,-917.50,0
312.00,98.25,-947.50,0
313.00,97.75,-942.50,0
314.00,96.25,-857.50,0
315.00,94.75,-842.50,0
316.00,94.50,-927.50,0
317.00,93.75,-885.00,0
318.00,93.50,-917.50,0
319.00,92.75,-875.00,0
320.00,91.75,-847.50,0
321.00,90.75,-837.50,0
322.00,90.50,-887.50,0
323.00,90.00,-865.00,0
324.00,89.75,-880.00,0
325.00,89.75,-897.50,0
326.00,89.25,-857.50,0
327.00,88.75,-852.50,0
328.00,88.25,-847.50,0
329.00,87.50,-822.50,0
330.00,86.75,-815.00,0
331.00,86.75,-867.50,0
332.00,84.75,-707.50,0
333.00,84.25,-807.50,0
334.00,84.25,-842.50,0
335.00,84.25,-842.50,0
336.00,84.25,-842.50,0
337.00,83.75,-802.50,0
338.00,83.25,-797.50,0
339.00,83.25,-832.50,0
340.00,83.00,-812.50,0
341.00,81.00,-670.00,0
342.00,81.00,-810.00,0
343.00,81.25,-830.00,0
344.00,81.50,-832.50,0
345.00,81.50,-815.00,0
346.00,81.25,-795.00,0
347.00,80.25,-732.50,0
348.00,79.75,-762.50,0
349.00,80.00,-817.50,0
